id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;km_num;latitude_num;longitude_num;data;ano;mes;mes_label;hora;faixa_horaria;acidente_fatal;acidente_grave;indice_severidade;ordem_dia_semana
532628;2023-06-29;quinta-feira;18:30:00;SC;101.0;450.5;SAO JOAO DO SUL;Objeto estático sobre o leito carroçável;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Sim;2;0;2;0;0;0;2;1;-29.18109116;-49.75527763;SPRF-SC;DEL02-SC;UOP02-DEL02-SC;450.5;-29.18109116;-49.75527763;2023-06-29;2023;6;2023-06;18;Noite;0;0;2;3
532485;2023-06-29;quinta-feira;07:50:00;SC;101.0;195;SAO JOSE;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-27.5047092;-48.65010819;SPRF-SC;DEL01-SC;UOP01-DEL01-SC;195.0;-27.5047092;-48.65010819;2023-06-29;2023;6;2023-06;7;Manha;0;0;1;3
532537;2023-06-29;quinta-feira;11:45:00;SP;116.0;522;CAJATI;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;3;0;2;0;1;0;2;2;-24.90722357;-48.25011849;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;522.0;-24.90722357;-48.25011849;2023-06-29;2023;6;2023-06;11;Manha;0;0;2;3
534563;2023-06-29;quinta-feira;19:16:00;SP;116.0;67.4;GUARATINGUETA;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Não Informado;Sim;2;0;1;0;1;0;1;2;-22.82867578;-45.2088941;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;67.4;-22.82867578;-45.2088941;2023-06-29;2023;6;2023-06;19;Noite;0;0;1;3
532473;2023-06-29;quinta-feira;06:57:00;SP;116.0;219;GUARULHOS;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Ignorado;Múltipla;Interseção de vias;Sim;1;0;1;0;0;0;1;1;-23.46143954;-46.48885316;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;219.0;-23.46143954;-46.48885316;2023-06-29;2023;6;2023-06;6;Manha;0;0;1;3
532502;2023-06-29;quinta-feira;08:26:00;SP;116.0;220.7;GUARULHOS;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;0;2;0;1;0;2;2;-23.46472809;-46.49793962;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;220.7;-23.46472809;-46.49793962;2023-06-29;2023;6;2023-06;8;Manha;0;0;2;3
532513;2023-06-29;quinta-feira;10:40:00;SP;116.0;211;GUARULHOS;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Não Informado;Sim;1;0;0;0;1;0;0;1;-23.4324306;-46.4194352;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;211.0;-23.4324306;-46.4194352;2023-06-29;2023;6;2023-06;10;Manha;0;0;0;3
532619;2023-06-29;quinta-feira;19:00:00;SP;116.0;86;PINDAMONHANGABA;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-22.92750098;-45.35550347;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;86.0;-22.92750098;-45.35550347;2023-06-29;2023;6;2023-06;19;Noite;0;0;1;3
532493;2023-06-29;quinta-feira;07:15:00;SP;153.0;57.9;SAO JOSE DO RIO PRETO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Sim;2;0;1;0;0;1;1;2;-20.76991095;-49.34982212;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;57.9;-20.76991095;-49.34982212;2023-06-29;2023;6;2023-06;7;Manha;0;0;1;3
532589;2023-06-29;quinta-feira;17:15:00;SP;101.0;48.5;UBATUBA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Garoa/Chuvisco;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-23.43696329;-45.08768768;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;48.5;-23.43696329;-45.08768768;2023-06-29;2023;6;2023-06;17;Tarde;0;0;1;3
532653;2023-06-29;quinta-feira;20:50:00;SP;101.0;39;UBATUBA;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Simples;Reta;Não;5;0;2;2;1;0;4;2;-23.41370139;-45.02666492;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;39.0;-23.41370139;-45.02666492;2023-06-29;2023;6;2023-06;20;Noite;0;1;8;3
532446;2023-06-29;quinta-feira;01:40:00;TO;235.0;194.4;GUARAI;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1;1;0;0;0;0;0;1;-8.96140368;-48.41439878;SPRF-TO;DEL02-TO;UOP02-DEL02-TO;194.4;-8.96140368;-48.41439878;2023-06-29;2023;6;2023-06;1;Madrugada;1;1;5;3
532512;2023-06-29;quinta-feira;10:40:00;TO;153.0;203;NOVA OLINDA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;4;0;1;0;3;0;1;2;-7.6748982;-48.42824342;SPRF-TO;DEL02-TO;UOP01-DEL02-TO;203.0;-7.6748982;-48.42824342;2023-06-29;2023;6;2023-06;10;Manha;0;0;1;3
532551;2023-06-29;quinta-feira;13:38:00;TO;153.0;185;NOVA OLINDA;Frear bruscamente;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;4;0;0;0;4;0;0;2;-7.52081298;-48.39765003;SPRF-TO;DEL02-TO;UOP01-DEL02-TO;185.0;-7.52081298;-48.39765003;2023-06-29;2023;6;2023-06;13;Tarde;0;0;0;3
532478;2023-06-29;quinta-feira;07:40:00;TO;10.0;455;PALMAS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;6;0;2;2;1;1;4;4;-10.22066983;-48.16302307;SPRF-TO;DEL01-TO;UOP03-DEL01-TO;455.0;-10.22066983;-48.16302307;2023-06-29;2023;6;2023-06;7;Manha;0;1;8;3
532708;2023-06-30;sexta-feira;06:40:00;AC;364.0;136;RIO BRANCO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Rotatória;Não;3;0;2;0;1;0;2;2;-9.977578;-67.8489;SPRF-AC;;UOP01-DEL01-AC;136.0;-9.977578;-67.8489;2023-06-30;2023;6;2023-06;6;Manha;0;0;2;4
532841;2023-06-30;sexta-feira;18:50:00;AL;316.0;244;ATALAIA;Área urbana sem a presença de local apropriado para a travessia de pedestres;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;2;0;0;1;0;1;1;1;-9.51022028;-36.00471385;SPRF-AL;DEL01-AL;UOP01-DEL01-AL;244.0;-9.51022028;-36.00471385;2023-06-30;2023;6;2023-06;18;Noite;0;1;3;4
532751;2023-06-30;sexta-feira;12:15:00;AL;101.0;53;FLEXEIRAS;Acumulo de água sobre o pavimento;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Não;1;0;0;0;1;0;0;1;-9.24853718;-35.76615286;SPRF-AL;DEL01-AL;UOP02-DEL01-AL;53.0;-9.24853718;-35.76615286;2023-06-30;2023;6;2023-06;12;Tarde;0;0;0;4
533788;2023-06-30;sexta-feira;09:00:00;AM;230.0;611;HUMAITA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Não Informado;Sim;3;0;1;1;1;0;2;3;-7.50096463;-63.02816105;SPRF-AM;;UOP05-DEL01-AM;611.0;-7.50096463;-63.02816105;2023-06-30;2023;6;2023-06;9;Manha;0;1;4;4
532921;2023-06-30;sexta-feira;18:40:00;BA;324.0;350;CAPIM GROSSO;Acessar a via sem observar a presença dos outros veículos;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Não Informado;Não;2;0;0;1;0;1;1;2;-11.36435976;-40.05103111;SPRF-BA;DEL04-BA;UOP02-DEL04-BA;350.0;-11.36435976;-40.05103111;2023-06-30;2023;6;2023-06;18;Noite;0;1;3;4
532723;2023-06-30;sexta-feira;10:30:00;BA;101.0;211;GOVERNADOR MANGABEIRA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-12.6081156;-39.06950513;SPRF-BA;DEL01-BA;UOP02-DEL01-BA;211.0;-12.6081156;-39.06950513;2023-06-30;2023;6;2023-06;10;Manha;0;0;1;4
532867;2023-06-30;sexta-feira;23:30:00;BA;242.0;463;IBITIARA;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Não Informado;Não;6;3;0;3;0;0;3;2;-12.4423791;-42.17379204;SPRF-BA;DEL06-BA;UOP01-DEL06-BA;463.0;-12.4423791;-42.17379204;2023-06-30;2023;6;2023-06;23;Noite;1;1;24;4
532763;2023-06-30;sexta-feira;11:30:00;BA;407.0;93;JAGUARARI;Carga excessiva e/ou mal acondicionada;Derramamento de carga;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;0;2;0;0;2;-10.17681404;-40.2248002;SPRF-BA;DEL04-BA;UOP01-DEL04-BA;93.0;-10.17681404;-40.2248002;2023-06-30;2023;6;2023-06;11;Manha;0;0;0;4
532842;2023-06-30;sexta-feira;22:00:00;BA;20.0;195;LUIS EDUARDO MAGALHAES;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-12.234003;-45.835294;SPRF-BA;DEL10-BA;UOP01-DEL10-BA;195.0;-12.234003;-45.835294;2023-06-30;2023;6;2023-06;22;Noite;0;0;1;4
532737;2023-06-30;sexta-feira;11:50:00;BA;324.0;624;SALVADOR;Objeto estático sobre o leito carroçável;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;2;0;0;0;2;1;-12.933839;-38.47190701;SPRF-BA;DEL01-BA;UOP01-DEL01-BA;624.0;-12.933839;-38.47190701;2023-06-30;2023;6;2023-06;11;Manha;0;0;2;4
532806;2023-06-30;sexta-feira;17:10:00;BA;101.0;228;SAPEACU;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-12.81758597;-39.20011274;SPRF-BA;DEL01-BA;UOP02-DEL01-BA;228.0;-12.81758597;-39.20011274;2023-06-30;2023;6;2023-06;17;Tarde;0;0;1;4
532741;2023-06-30;sexta-feira;12:00:00;CE;304.0;97.4;ARACATI;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Não;5;0;1;0;4;0;1;2;-4.79791207;-37.5001211;SPRF-CE;DEL03-CE;UOP03-DEL03-CE;97.4;-4.79791207;-37.5001211;2023-06-30;2023;6;2023-06;12;Tarde;0;0;1;4
532720;2023-06-30;sexta-feira;10:24:00;CE;116.0;189;LIMOEIRO DO NORTE;Demais falhas mecânicas ou elétricas;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;1;0;1;0;1;2;-5.152127;-38.154329;SPRF-CE;DEL03-CE;UOP01-DEL03-CE;189.0;-5.152127;-38.154329;2023-06-30;2023;6;2023-06;10;Manha;0;0;1;4
532853;2023-06-30;sexta-feira;23:15:00;CE;222.0;311;TIANGUA;Ausência de sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;5;0;2;0;1;2;2;3;-3.711973;-40.984356;SPRF-CE;DEL04-CE;UOP02-DEL04-CE;311.0;-3.711973;-40.984356;2023-06-30;2023;6;2023-06;23;Noite;0;0;2;4
532717;2023-06-30;sexta-feira;10:10:00;CE;230.0;62.6;VARZEA ALEGRE;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;6;0;0;1;5;0;1;2;-6.75000414;-39.15088205;SPRF-CE;DEL05-CE;UOP01-DEL05-CE;62.6;-6.75000414;-39.15088205;2023-06-30;2023;6;2023-06;10;Manha;0;1;3;4
532692;2023-06-30;sexta-feira;06:55:00;DF;70.0;8;BRASILIA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15.784966;-48.122108;SPRF-DF;DEL01-DF;UOP03-DEL01-DF;8.0;-15.784966;-48.122108;2023-06-30;2023;6;2023-06;6;Manha;0;0;1;4
532706;2023-06-30;sexta-feira;08:45:00;DF;20.0;5;BRASILIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Não Informado;Não;14;0;0;0;14;0;0;2;-15.670546;-47.816044;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;5.0;-15.670546;-47.816044;2023-06-30;2023;6;2023-06;8;Manha;0;0;0;4
532802;2023-06-30;sexta-feira;18:52:00;DF;20.0;21;BRASILIA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;1;2;0;1;3;-15.603384;-47.684692;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;21.0;-15.603384;-47.684692;2023-06-30;2023;6;2023-06;18;Noite;0;1;3;4
532740;2023-06-30;sexta-feira;12:25:00;ES;101.0;292.5;CARIACICA;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Não Informado;Sim;4;0;0;1;3;0;1;4;-20.30274964;-40.37282467;SPRF-ES;DEL01-ES;UOP01-DEL01-ES;292.5;-20.30274964;-40.37282467;2023-06-30;2023;6;2023-06;12;Tarde;0;1;3;4
532848;2023-06-30;sexta-feira;23:10:00;ES;101.0;284.8;CARIACICA;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Não Informado;Não;2;0;0;1;1;0;1;1;-20.25148171;-40.37270066;SPRF-ES;DEL01-ES;UOP01-DEL01-ES;284.8;-20.25148171;-40.37270066;2023-06-30;2023;6;2023-06;23;Noite;0;1;3;4
532786;2023-06-30;sexta-feira;17:15:00;ES;259.0;56;COLATINA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Reta;Não;3;0;2;0;0;1;2;2;-19.50128488;-40.65265414;SPRF-ES;DEL02-ES;UOP01-DEL02-ES;56.0;-19.50128488;-40.65265414;2023-06-30;2023;6;2023-06;17;Tarde;0;0;2;4
532760;2023-06-30;sexta-feira;13:20:00;ES;101.0;385.9;RIO NOVO DO SUL;Velocidade Incompatível;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;Não;6;0;1;0;5;0;1;2;-20.84176718;-40.87227345;SPRF-ES;DEL03-ES;UOP01-DEL03-ES;385.9;-20.84176718;-40.87227345;2023-06-30;2023;6;2023-06;13;Tarde;0;0;1;4
534410;2023-06-30;sexta-feira;19:09:00;ES;101.0;268.2;SERRA;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Múltipla;Reta;Sim;3;0;1;0;2;0;1;3;-20.20842;-40.269405;SPRF-ES;DEL02-ES;UOP01-DEL02-ES;268.2;-20.20842;-40.269405;2023-06-30;2023;6;2023-06;19;Noite;0;0;1;4
532792;2023-06-30;sexta-feira;17:41:00;GO;70.0;3;AGUAS LINDAS DE GOIAS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Não Informado;Não;2;0;1;0;1;0;1;2;-15.76177302;-48.2368693;SPRF-DF;DEL01-DF;UOP03-DEL01-DF;3.0;-15.76177302;-48.2368693;2023-06-30;2023;6;2023-06;17;Tarde;0;0;1;4
532845;2023-06-30;sexta-feira;22:25:00;GO;70.0;4;AGUAS LINDAS DE GOIAS;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;1;0;0;1;0;0;1;-15.759729;-48.247242;SPRF-DF;DEL01-DF;UOP03-DEL01-DF;4.0;-15.759729;-48.247242;2023-06-30;2023;6;2023-06;22;Noite;1;1;5;4
532750;2023-06-30;sexta-feira;13:20:00;GO;50.0;97.3;CRISTALINA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Não Informado;Sim;3;0;1;0;2;0;1;3;-16.76314268;-47.61336392;SPRF-DF;DEL01-DF;UOP04-DEL01-DF;97.3;-16.76314268;-47.61336392;2023-06-30;2023;6;2023-06;13;Tarde;0;0;1;4
532725;2023-06-30;sexta-feira;11:09:00;GO;153.0;498;GOIANIA;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Não Informado;Sim;5;0;1;0;4;0;1;4;-16.6939;-49.2321;SPRF-GO;DEL01-GO;UOP01-DEL01-GO;498.0;-16.6939;-49.2321;2023-06-30;2023;6;2023-06;11;Manha;0;0;1;4
532761;2023-06-30;sexta-feira;15:07:00;GO;40.0;11.8;LUZIANIA;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-16.138336;-47.951644;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;11.8;-16.138336;-47.951644;2023-06-30;2023;6;2023-06;15;Tarde;0;1;3;4
532801;2023-06-30;sexta-feira;18:00:00;GO;40.0;15.5;LUZIANIA;Acessar a via sem observar a presença dos outros veículos;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Retorno Regulamentado;Não;2;0;2;0;0;0;2;1;-16.1671;-47.930161;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;15.5;-16.1671;-47.930161;2023-06-30;2023;6;2023-06;18;Noite;0;0;2;4
532871;2023-06-30;sexta-feira;20:00:00;MA;222.0;572;BOM JESUS DAS SELVAS;Mal súbito do condutor;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;1;0;0;1;0;0;2;-4.43842186;-46.78461505;SPRF-MA;DEL04-MA;UOP03-DEL04-MA;572.0;-4.43842186;-46.78461505;2023-06-30;2023;6;2023-06;20;Noite;1;1;5;4
532691;2023-06-30;sexta-feira;06:20:00;MG;40.0;702.6;BARBACENA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Não;4;0;2;1;1;0;3;2;-21.20614546;-43.7493307;SPRF-MG;DEL05-MG;UOP02-DEL05-MG;702.6;-21.20614546;-43.7493307;2023-06-30;2023;6;2023-06;6;Manha;0;1;5;4
532836;2023-06-30;sexta-feira;19:30:00;MG;262.0;876.5;CAMPO FLORIDO;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Sim;2;0;1;0;0;1;1;2;-19.76505779;-48.5847187;SPRF-MG;DEL13-MG;UOP01-DEL13-MG;876.5;-19.76505779;-48.5847187;2023-06-30;2023;6;2023-06;19;Noite;0;0;1;4
532746;2023-06-30;sexta-feira;12:15:00;MG;153.0;34;CANAPOLIS;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Rotatória;Sim;1;0;1;0;0;0;1;1;-18.71074793;-49.13692422;SPRF-MG;DEL15-MG;UOP03-DEL15-MG;34.0;-18.71074793;-49.13692422;2023-06-30;2023;6;2023-06;12;Tarde;0;0;1;4
532843;2023-06-30;sexta-feira;22:00:00;MG;40.0;487;CAPIM BRANCO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;7;0;1;0;6;0;1;2;-19.59896404;-44.22303708;SPRF-MG;DEL02-MG;UOP01-DEL02-MG;487.0;-19.59896404;-44.22303708;2023-06-30;2023;6;2023-06;22;Noite;0;0;1;4
532824;2023-06-30;sexta-feira;20:26:00;MG;40.0;526;CONTAGEM;Trafegar com motocicleta (ou similar) entre as faixas;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-19.89255399;-44.04985478;SPRF-MG;DEL01-MG;UOP02-DEL01-MG;526.0;-19.89255399;-44.04985478;2023-06-30;2023;6;2023-06;20;Noite;0;0;2;4
532833;2023-06-30;sexta-feira;18:25:00;MG;116.0;453.6;ENGENHEIRO CALDAS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;3;0;1;1;1;0;2;2;-19.18311089;-42.03987122;SPRF-MG;DEL06-MG;UOP02-DEL06-MG;453.6;-19.18311089;-42.03987122;2023-06-30;2023;6;2023-06;18;Noite;0;1;4;4
532712;2023-06-30;sexta-feira;09:20:00;MG;381.0;940.7;EXTREMA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-22.82587628;-46.31289588;SPRF-MG;DEL16-MG;UOP03-DEL16-MG;940.7;-22.82587628;-46.31289588;2023-06-30;2023;6;2023-06;9;Manha;0;0;1;4
532715;2023-06-30;sexta-feira;09:25:00;MG;262.0;388.9;FLORESTAL;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Não;2;1;0;0;1;0;0;2;-19.9366751;-44.44352695;SPRF-MG;DEL01-MG;UOP03-DEL01-MG;388.9;-19.9366751;-44.44352695;2023-06-30;2023;6;2023-06;9;Manha;1;1;5;4
532690;2023-06-30;sexta-feira;06:30:00;MG;40.0;788.1;JUIZ DE FORA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Curva;Não;3;0;1;0;1;1;1;2;-21.74815906;-43.44533222;SPRF-MG;DEL05-MG;UOP01-DEL05-MG;788.1;-21.74815906;-43.44533222;2023-06-30;2023;6;2023-06;6;Manha;0;0;1;4
532781;2023-06-30;sexta-feira;17:15:00;MG;40.0;777.9;JUIZ DE FORA;Acumulo de óleo sobre o pavimento;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Garoa/Chuvisco;Dupla;Não Informado;Não;1;0;1;0;0;0;1;1;-21.65915396;-43.43351652;SPRF-MG;DEL05-MG;UOP01-DEL05-MG;777.9;-21.65915396;-43.43351652;2023-06-30;2023;6;2023-06;17;Tarde;0;0;1;4
532866;2023-06-30;sexta-feira;23:10:00;MG;40.0;119;LAGOA GRANDE;Reação tardia ou ineficiente do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Rotatória;Não;1;0;0;0;1;0;0;1;-17.6604168;-46.37414974;SPRF-MG;DEL14-MG;UOP01-DEL14-MG;119.0;-17.6604168;-46.37414974;2023-06-30;2023;6;2023-06;23;Noite;0;0;0;4
532762;2023-06-30;sexta-feira;13:50:00;MG;262.0;37.8;MANHUACU;Mal súbito do condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;2;0;1;0;1;0;1;2;-20.25748975;-42.03048732;SPRF-MG;DEL06-MG;UOP03-DEL06-MG;37.8;-20.25748975;-42.03048732;2023-06-30;2023;6;2023-06;13;Tarde;0;0;1;4
532790;2023-06-30;sexta-feira;17:15:00;MG;262.0;37.3;MANHUACU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Simples;Reta;Sim;2;0;2;0;0;0;2;2;-20.25748975;-42.03048732;SPRF-MG;DEL06-MG;UOP03-DEL06-MG;37.3;-20.25748975;-42.03048732;2023-06-30;2023;6;2023-06;17;Tarde;0;0;2;4
532834;2023-06-30;sexta-feira;21:00:00;MG;116.0;581.2;MANHUACU;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;0;1;1;0;1;-20.19603401;-42.18344405;SPRF-MG;DEL06-MG;UOP03-DEL06-MG;581.2;-20.19603401;-42.18344405;2023-06-30;2023;6;2023-06;21;Noite;0;0;0;4
532844;2023-06-30;sexta-feira;19:45:00;MG;267.0;46.2;MARIPA DE MINAS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;3;1;0;0;0;2;0;2;-21.6829444;-42.92900685;SPRF-MG;DEL07-MG;UOP01-DEL07-MG;46.2;-21.6829444;-42.92900685;2023-06-30;2023;6;2023-06;19;Noite;1;1;5;4
532731;2023-06-30;sexta-feira;10:15:00;MG;116.0;673.7;MIRADOURO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Simples;Reta;Não;5;0;2;0;3;0;2;4;-20.88956601;-42.33963285;SPRF-MG;DEL07-MG;UOP02-DEL07-MG;673.7;-20.88956601;-42.33963285;2023-06-30;2023;6;2023-06;10;Manha;0;0;2;4
532765;2023-06-30;sexta-feira;14:40:00;MG;116.0;683.7;MURIAE;Mal súbito do condutor;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-20.96503001;-42.35223064;SPRF-MG;DEL07-MG;UOP02-DEL07-MG;683.7;-20.96503001;-42.35223064;2023-06-30;2023;6;2023-06;14;Tarde;0;0;2;4
